record_id,decisionNumber,decisionDate,authority_id,authority_name,status,domains,urls
4598552,2а-2109/2022,2022-05-04,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.vsem-propiski.ru'],[]
4605624,2а-5607/2022,2022-06-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex.intim-surgut.com'],[]
4605741,2а-2628/2022,2022-07-05,208,Копейский городской суд - Челябинская область,blocked,['f.doxy-chelyabinsk.net'],[]
4605748,2а-5607/2022,2022-06-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex3.sexsurgut.online'],[]
4605862,2а-2630/2022,2022-07-05,208,Копейский городской суд - Челябинская область,blocked,['cc.cheleba.vip'],[]
4605873,2а-5612/2022,2022-06-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sneghinsk.soos.su'],[]
4605883,2а-5609/2022,2022-06-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['solikamsk.sex-tut.com'],[]
4606006,2а-5609/2022,2022-06-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['solikamsk4.sex-rach.com'],[]
4606011,2а-2629/2022,2022-07-05,208,Копейский городской суд - Челябинская область,blocked,['e.feiportal-chelyabinsk.net'],[]
4609248,2а-5605/2022,2022-06-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex.intim-orenburg.com'],[]
4609368,2а-2513/2022,2022-05-30,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['save-job-trud.ru'],['https://save-job-trud.ru/prodazha-trudovyh-knizhek-so-stazhem.html']
4609424,2а-2073/2022,2022-04-13,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['seks-video.site'],[]
4609849,2а-2303/2022,2022-04-29,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['c.chelamur.ru'],[]
4609895,2а-5606/2022,2022-06-22,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['syzran.sex-tut.com'],[]
4609901,2а-2108/2022,2022-05-04,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.propiska-24.ru'],[]
4610062,2а-2074/2022,2022-04-13,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['seksvideo.link'],[]
4610273,2а-2077/2022,2022-04-28,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['porno365.la'],[]
4610487,2а-2300/2022,2022-04-29,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['rt.bongacams18.com'],[]
4610699,2а-2300/2022,2022-04-29,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['rt.bongacams18.com'],[]
4610912,2а-1677/2022,2022-04-14,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['e.spravka-vip.net'],[]
4614532,2а-1641/2022,2022-03-24,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['nomera-auto.ru'],[]
4614588,2а-321/2022,2022-06-15,1791,Брединский районный суд - Челябинская область,blocked,['mypornolab.biz'],[]
4614717,2а-321/2022,2022-06-15,1791,Брединский районный суд - Челябинская область,blocked,['pornotopless.com'],[]
4615097,2а-1553/2022,2022-05-30,2289,Сосновский районный суд - Челябинская область,blocked,['a.intimgirls.ru'],[]
4615183,2а-2078/2022,2022-04-28,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['sex.pornogo.tube'],[]
4615227,2а-1554/2022,2022-05-30,2289,Сосновский районный суд - Челябинская область,blocked,['1.inkognito74.org'],[]
4615357,2а-1678/2022,2022-04-14,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['chelyyabinsk.spravki-medknigki.ru'],[]
4619053,2а-2060/2022,2022-05-20,208,Копейский городской суд - Челябинская область,blocked,['kopeysk.avtostroypro.ru'],[]
4621547,2а-5936/2022,2022-07-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['a.doxy-msk.com'],[]
4621687,2а-5659/2022,2022-06-23,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sib.sibirki.su'],['https://sib.sibirki.su']
4621711,2а-2475/2022,2022-06-09,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['2022doks.xyz'],['http://2022doks.xyz/threads/kupit-pasport-rf-kupit-pasport-rf-s-provodkoj-kupit-bazu-pasportov-rf.5/']
4621868,2а-5935/2022,2022-07-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['dosug.intim-tver.com'],[]
4622135,2а-2500/2022,2022-06-02,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['darkshop-alliance.xyz'],['https://darkshop-alliance.xyz/threads/predlagaju-izgotovlenie-dokumentov-izgotovlenie-poddelnyx-dokumentov-pod-kljch.8657/']
4622169,2а-2495/2022,2022-06-02,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['ekaterinburg-kupite.prava-online.net'],[]
4626232,2а-754/2022,2022-07-12,782,Еманжелинский городской суд - Челябинская область,blocked,['putanikiss24d7.online'],['https://putanikiss24d7.online/town/prostitutki-emanzhelinsk/']
4626233,2а-748/2022,2022-07-12,782,Еманжелинский городской суд - Челябинская область,blocked,['passport-rf.online'],[]
4626395,2а-755/2022,2022-07-12,782,Еманжелинский городской суд - Челябинская область,blocked,['intimxservice24h7d.store'],['https://intimxservice24h7d.store/town/anketes-emanzhelinsk/']
4626403,2а-753/2022,2022-07-12,782,Еманжелинский городской суд - Челябинская область,blocked,['chel14.24h.sex'],[]
4626482,2а-751/2022,2022-07-12,782,Еманжелинский городской суд - Челябинская область,blocked,['www.masterxputanix.online'],['https://www.masterxputanix.online/list/putany-emanzhelinsk/']
4631271,2а-4163/2022,2022-04-29,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['orsk2.pr-13.com'],[]
4631704,2а-4164/2022,2022-04-29,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sexekat.store'],[]
4634427,2а-2077/2022,2022-04-28,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['porno365.pet'],[]
4635524,2а-310/2022,2022-05-27,561,Агаповский районный суд - Челябинская область,blocked,['spravkac-v-gjbdd.com'],[]
4635918,2а-385/2022,2022-05-04,561,Агаповский районный суд - Челябинская область,blocked,['ekaterinburg.mydiplomnstore.com'],[]
4636097,2а-310/2022,2022-05-27,561,Агаповский районный суд - Челябинская область,blocked,['drsspravkin.com'],['https://drsspravkin.com/kupit-spravku-003-v-u/']
4638853,2а-3334/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['my.siza.tv'],['https://my.siza.tv/categories/eblya/']
4638856,2а-3340/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['darknet-bank.xyz'],['https://darknet-bank.xyz/forums/realnyj-karding-zalivy-na-karty-dokumenty.10/']
4638859,2а-3339/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['1.inkognito74.org'],[]
4638933,2а-3339/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk4.sex-rach.com'],[]
4638955,2а-2549/2022,2022-05-24,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['miass.1.intim-portal.org'],[]
4638987,2а-2651/2022,2022-07-13,208,Копейский городской суд - Челябинская область,blocked,['sex4.sexochel.love'],[]
4639009,2а-3339/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['www2.dosugcx-chel.org'],['https://www2.dosugcx-chel.org/individualki_chelyabinsk_spisok.html']
4639012,2а-2312/2022,2022-05-26,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['msk.1000spravok-msk.com'],[]
4639044,2а-2653/2022 ~ М-2363/202,2022-07-13,208,Копейский городской суд - Челябинская область,blocked,['c.intim74.info'],[]
4639078,2а-3333/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['chelyabinsk.sex-tut.com'],[]
4639081,2а-3335/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['b.dosug-chelyabinsk.ru'],[]
4639120,2а-2655/2022 ~ М-2359/202,2022-07-13,208,Копейский городской суд - Челябинская область,blocked,['chelyabinsk1.sex-tut.com'],[]
4639153,2а-3333/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['d.feiportal-chelyabinsk.net'],['https://d.feiportal-chelyabinsk.net/individualki_do-1500-rub.html']
4639156,2а-3335/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['sexochel.guru'],[]
4639200,2а-2283/2022,2022-06-02,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['www7.feiportal.org'],['https://www7.feiportal.org/chel/']
4639210,2а-2650/2022,2022-07-13,208,Копейский городской суд - Челябинская область,blocked,['miss.intim-chel.com'],[]
4639212,2а-2750/2022,2022-07-12,208,Копейский городской суд - Челябинская область,blocked,['intim-doska-24.ru'],[]
4639215,2а-3336/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['h0st2.cc'],['https://h0st2.cc/index.php?/topik/1139-delaem-zalivy-po-sng-sberalfarayfayzen-i-td/']
4639230,2а-3335/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['c.intim74.info'],['https://c.intim74.info/']
4639267,2а-2656/2022 ~ М-2313/202,2022-07-13,208,Копейский городской суд - Челябинская область,blocked,['chelyabinsk-intim.ru'],[]
4639286,2а-2649/2022,2022-07-13,208,Копейский городской суд - Челябинская область,blocked,['2.inkognito74.org'],[]
4639288,2а-2762/2022,2022-07-15,208,Копейский городской суд - Челябинская область,blocked,['b.prostitutki--chelyabinsk.com'],[]
4639291,2а-3336/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['boarddark.club'],['https://boarddark.club/tags/obnal/']
4639371,2а-3334/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['ebunpro.net'],['https://ebunpro.net/cat/bolshie-siski/']
4639374,2а-3340/2022,2022-06-27,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['bdf-club.cc'],['https://bdf-club.cc/forums/zalivy-i-obnalichka.50/']
4640846,2а-2847/2022,2022-06-24,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['online-rv.net'],[]
4640847,2а-2851/2022,2022-06-24,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['wy1kan-royal777.org'],[]
4641071,2а-2854/2022,2022-06-24,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['www.vostokkazino.net'],[]
4641144,2а-2854/2022,2022-06-24,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['casinowostok.ru'],[]
4641171,2а-2645/2022,2022-06-10,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['www.quora.com'],['https://www.quora.com/How-do-I-make-a-homemade-Molotov-cocktail']
4641213,2а-2852/2022,2022-06-24,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['onlinervcasino.org'],[]
4641353,2а-2851/2022,2022-06-24,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['vostok-casino.pw'],[]
4641385,2а-2850/2022,2022-06-24,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['casinovulkan.report'],[]
4641574,2а-2996/2022,2022-06-21,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['tehosmotronline-2022.ru'],[]
4646300,2а-2847/2022 ~ М-2595/202,2022-07-19,208,Копейский городской суд - Челябинская область,blocked,['spb10.prostitutki-24.love'],[]
4647074,2а-2852/2022 ~ М-2599/202,2022-07-19,208,Копейский городской суд - Челябинская область,blocked,['lady.intim-samara.net'],[]
4647098,2а-2849/2022 ~ М-2601/202,2022-07-19,208,Копейский городской суд - Челябинская область,blocked,['prostitutki-rus.ru'],[]
4647134,2а-2844/2022,2022-07-19,208,Копейский городской суд - Челябинская область,blocked,['putanyoksearch.online'],[]
4647505,2а-1474/2022,2022-03-09,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['wel.ebalovo.porn'],[]
4647694,2а-2853/2022 ~ М-2600/202,2022-07-19,208,Копейский городской суд - Челябинская область,blocked,['i.ashoo.nl'],[]
4647734,2а-2848/2022,2022-07-19,208,Копейский городской суд - Челябинская область,blocked,['moskva7.sex-rach.com'],[]
4647774,2а-2846/2022,2022-07-19,208,Копейский городской суд - Челябинская область,blocked,['www8.feiportal.org'],[]
4652551,2а-2339/2022,2022-05-18,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['itimoc.ru'],[]
4652584,б/н,2022-07-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex2.sexhab.pro'],[]
4652592,б/н,2022-07-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['s.medknizhka.net'],[]
4652644,2а-2344/2022,2022-05-18,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['x.pornopika.mobi'],[]
4652732,2а-2345/2022,2022-05-18,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['freediploma365.com'],[]
4652788,2а-2345/2022,2022-05-18,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['rossian-diplomist.com'],[]
4655545,2а-2081/2022,2022-05-13,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['rdiplomans24.com'],[]
4655614,2а-2349/2022,2022-05-18,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['go.mobile.cheleba.vip'],['https://go.mobile.cheleba.vip']
4655866,2а-2502/2022,2022-06-02,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['crime-cash.xyz'],['https://crime-cash.xyz/threads/kupit-pasport-diplomy-ksivy-prava-udostoverehija-voennye-bilety.8300/']
4655867,2а-2787/2022 ~ М-2560/202,2022-07-15,208,Копейский городской суд - Челябинская область,blocked,['gunzi-sallings.ru'],[]
4656840,2а-2758/2022,2022-07-13,208,Копейский городской суд - Челябинская область,blocked,['rus-boy.ru'],[]
4657005,2а-2055/2022,2022-05-19,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['msk21.prostitutki.today'],[]
4657099,2а-2058/2022,2022-05-19,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['www6.feiportal.org'],[]
4657409,2а-2053/2022,2022-05-19,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['prostitutki-zlatoust.ru'],[]
4660192,2а-1096/2022,2022-05-12,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.soos.su'],['https://magnitogorsk.soos.su/uslugi_kopro']
4660193,2а-1167/2022,2022-04-29,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['fiveses.ratingil.site'],[]
4660277,2а-1168/2022,2022-04-29,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['cgevkoi.ngocongress.ru'],[]
4661629,2а-1035/2022,2022-07-22,1514,Кыштымский городской суд - Челябинская область,blocked,['originalnie-diplomsy24.com'],[]
4661954,2а-1196/2022,2022-04-25,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['fidgets.santabean.ru'],[]
4662030,2а-1033/2022,2022-07-22,1514,Кыштымский городской суд - Челябинская область,blocked,['darkshop-bay.xyz'],['https://darkshop-bay.xyz/threads/obnal-kart-karding-rabota-dropom.8499/?ysclid=14uuaueo4g864754286']
4662033,2а-1199/2022,2022-04-25,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk.intim-znakomstva.com'],['http://magnitogorsk.intim-znakomstva.com/prostitutki/40-45-let/']
4662183,2а-1707/2022,2022-07-07,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['diplomn-v-rostove.com'],[]
4664438,2а-6003/2022,2022-07-15,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['spb13.soski-24.site'],[]
4664578,2а-6003/2022,2022-07-15,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['www.devochki.biz'],[]
4665391,2а-4428/2022,2022-05-30,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex2.sexvl.club'],[]
4666440,2а-4770/2022,2022-06-20,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sexokirov.guru'],[]
4666496,2а-4770/2022,2022-06-20,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['chel13.24h.sex'],[]
4670189,2а-3564/2022,2022-04-27,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostitutki-pitera.city4mans.com'],[]
4670630,2а-6006/2022,2022-07-15,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['b.portalintim.ru'],[]
4670786,2а-6006/2022,2022-07-15,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['che.prostitutki-chelyabinsk.club'],[]
4671430,2а-4777/2022,2022-06-14,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['putanikiss24n7.online'],[]
4671528,2а-4777/2022,2022-06-14,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['b.ashoo.nl'],[]
4671538,2а-1739/2022,2022-06-24,249,Миасский городской суд - Челябинская область,blocked,['diplatte24.com'],[]
4671665,2а-1537/2022,2022-05-16,249,Миасский городской суд - Челябинская область,blocked,['diplomt-v-chelyabinske.com'],['https://diplomt-v-chelyabinske.com/chelyabinskaya-oblast/diplom-v-miasse/']
4671775,2а-5948/2022,2022-07-15,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['iaroslavl.hotxxx.name'],[]
4671805,2а-1756/2022,2022-06-07,249,Миасский городской суд - Челябинская область,blocked,['diplom-top.ru'],[]
4671846,2а-5948/2022,2022-07-15,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex2.sexyar.vip'],[]
4671947,2а-1135/2022,2022-05-18,249,Миасский городской суд - Челябинская область,blocked,['miass.docvuzdiplom.org'],[]
4672282,2а-1664/2022,2022-06-22,249,Миасский городской суд - Челябинская область,blocked,['spravkjo-v-msk.com'],[]
4676761,2а-1486/2022,2022-03-09,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['секс.click'],[]
4676765,2а-1474/2022,2022-03-09,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['wec.ebalovo.porn'],[]
4676976,2а-1802/2022,2022-06-28,249,Миасский городской суд - Челябинская область,blocked,['miass.school-gu.ru'],['https://miass.school-gu.ru//']
4677028,2а-2077/2022,2022-04-28,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['porno365.gift'],[]
4682098,2а-459/2022,2022-07-20,1367,Увельский районный суд - Челябинская область,blocked,['chell4.24h.sex'],[]
4682281,2а-457/2022,2022-07-20,1367,Увельский районный суд - Челябинская область,blocked,['yughnouralysk.soos.su'],[]
4682395,2а-2013/2022,2022-04-28,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['ekb12.24h.sex'],['https://ekb12.24h.sex/prostitutki-individualki/mesto/vyezd-na-dom/']
4682490,2а-2536/2022,2022-06-17,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['ru.pdfdrive.com'],['https://ru.pdfdrive.com/Адольф-Гитлер-Моя-борьба-e43852672.html']
4682573,2а-461/2022,2022-07-20,1367,Увельский районный суд - Челябинская область,blocked,['masterxputanix.online'],[]
4686723,2а-458/2022,2022-07-20,1367,Увельский районный суд - Челябинская область,blocked,['yuzhnouralsk.prostitutki24.red'],[]
4686891,2а-1513/2022,2022-08-02,2587,Ленинский районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk-kalyanika.ru'],[]
4687382,2а-479/2022,2022-07-21,1367,Увельский районный суд - Челябинская область,blocked,['ooshnovosel.ru'],[]
4688501,2а-351/2022,2022-07-07,1134,Нагайбакский районный суд - Челябинская область,blocked,['medcpravky.co'],['https://medcpravky.co/na-rabotu/medkomissiya-na-rabotu/']
4688687,2а-463/2022,2022-07-20,1367,Увельский районный суд - Челябинская область,blocked,['intimxservice24h7d.store'],[]
4692307,2а-2698/2022,2022-07-01,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['www.xxxvideos247.com'],[]
4692483,2а-745/2022,2022-07-20,1071,Верхнеуфалейский городской суд - Челябинская область,blocked,['ru.trovit.com'],['https://ru.trovit.com/rabota/номинальный-директор-работа']
4692494,2а-2695/2022,2022-07-01,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['hdporno720.info'],['https://hdporno720.info/search/normalnaya-pornuha/']
4692496,2а-2698/2022,2022-07-01,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['sexxxx.pro'],['https://sexxxx.pro/ru/']
4693112,2а-2700/2022,2022-07-01,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['www.sexfreehd.xxx'],[]
4693153,2а-2696/2022,2022-07-01,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['xxx-sex.org'],['https://xxx-sex.org/en/']
4693301,2а-2700/2022,2022-07-01,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['www.sexvid.porn'],['https://www.sexvid.porn/s/xxx+co/']
4697486,2а-2696/2022,2022-07-01,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['групповуха.net'],['https://групповуха.net/search/порнуха+в+россии']
4698686,2а-804/2022,2022-07-29,782,Еманжелинский городской суд - Челябинская область,blocked,['chelyabinsk.diplomtesti.com'],['https://chelyabinsk.diplomtesti.com//attestat-za-9-klass/']
4699866,2а-1834/2022,2022-06-22,79,Златоустовский городской суд - Челябинская область,blocked,['zlatoust.eicc.ru'],['http://zlatoust.eicc.ru/?utm_referrer=https%3A%2F%2Fwww.google.com%2F']
4700007,2а-1831/2022,2022-06-22,79,Златоустовский городской суд - Челябинская область,blocked,['zlatoust-intim.ru'],[]
4700093,2А-2219/2022,2022-07-21,79,Златоустовский городской суд - Челябинская область,blocked,['zlatoust.sam-poehald.com'],[]
4700152,2А-2169/2022,2022-07-14,79,Златоустовский городской суд - Челябинская область,blocked,['vipintimbookl.ru'],['https://vipintimbookl.ru/intimblog/girls-zlatoust']
4700438,2а-1474/2022,2022-03-09,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['wem.ebalovo.porn'],[]
4704751,2а-490/2022,2022-06-09,561,Агаповский районный суд - Челябинская область,blocked,['ch.intimcity74.ru'],[]
4704788,2а-629/2022,2022-07-06,561,Агаповский районный суд - Челябинская область,blocked,['chelyabinsk-2.kupit-prava-1.com'],['https://chelyabinsk-2.kupit-prava-1.com/kategoriya-b']
4704863,2а-490/2022,2022-06-09,561,Агаповский районный суд - Челябинская область,blocked,['a.portalintim.ru'],['https://a.portalintim.ru/verified']
4704901,2а-630/2022,2022-07-06,561,Агаповский районный суд - Челябинская область,blocked,['magnitogorsk.sam-poehald.com'],['https://magnitogorsk.sam-poehald.com/']
4704920,2а-2127/2022,2022-07-12,79,Златоустовский городской суд - Челябинская область,blocked,['flagma.de'],['https://flagma.de/ru/products/myasnye-produkty']
4704921,2а-492/2022,2022-06-09,561,Агаповский районный суд - Челябинская область,blocked,['www7.feiportal.org'],['https://www7.feiportal.org/chel/']
4705037,2а-489/2022,2022-06-09,561,Агаповский районный суд - Челябинская область,blocked,['cb.cheleba.vip'],[]
4705043,2а-1838/2022,2022-06-22,79,Златоустовский городской суд - Челябинская область,blocked,['zlatoust.nezaberete.ru'],['http://zlatoust.nezaberete.ru/?utm_referrer=https%3A%2F%2Fwww.google.com%2']
4705550,2а-629/2022,2022-07-06,561,Агаповский районный суд - Челябинская область,blocked,['chelyabinsk-kupit.prava-online.net'],[]
4705645,2а-630/2022,2022-07-06,561,Агаповский районный суд - Челябинская область,blocked,['magnitogorsk-zdes.prava-online.net'],[]
4705927,2а-628/2022,2022-07-06,561,Агаповский районный суд - Челябинская область,blocked,['moskva-zakazhi.prava-online.net'],[]
4709298,2А-2228/2022,2022-07-21,79,Златоустовский городской суд - Челябинская область,blocked,['zlatoust.narkolog.express'],[]
4709346,2а-1596/2022,2022-07-27,1250,Озерский городской суд - Челябинская область,blocked,['ru.udostovereniemsk99.com'],['https://ru.udostovereniemsk99.com/udostovereniya-po-okhrane-truda/']
4709434,2а-1591/2022,2022-07-26,1250,Озерский городской суд - Челябинская область,blocked,['saratov.sam-poehald.com'],[]
4709618,2а-1477/2022,2022-07-26,1250,Озерский городской суд - Челябинская область,blocked,['krasnodar.sam-poehald.com'],[]
4709626,2а-1722/2022,2022-03-14,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['diplomm-174.com'],[]
4709759,2а-2889/2022,2022-06-15,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['www.diplomirossia.com'],[]
4709772,2а-1445/2022,2022-07-26,1250,Озерский городской суд - Челябинская область,blocked,['pravarfe.com'],['http://pravarfe.com/krasnodar/']
4709865,2а-2856/2022,2022-06-14,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['medspravky.co'],[]
4710080,2а-1478/2022,2022-07-26,1250,Озерский городской суд - Челябинская область,blocked,['krasnodar-2.kupit-prava-1.com'],[]
4710360,2а-1595/2022,2022-07-27,1250,Озерский городской суд - Челябинская область,blocked,['putanikiss24d7.online'],['https://putanikiss24d7.online/town/prostitutki-kasli/']
4710363,2а-2090/2022,2022-04-28,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['freediploms365.com'],['http://freediploms365.com']
4710512,2а-1592/2022,2022-07-27,1250,Озерский городской суд - Челябинская область,blocked,['sex7.sexoperm.sex'],[]
4710621,2а-2856/2022,2022-06-14,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['spravkal-magazine.com'],[]
4713313,2а-1476/2022,2022-07-26,1250,Озерский городской суд - Челябинская область,blocked,['krasnodar-kupite.prava-online.net'],[]
4713826,2а-1607/2022 ~ М-1284/202,2022-08-09,2587,Ленинский районный суд г. Магнитогорска - Челябинская область,blocked,['hookah-cat.store'],[]
4713911,2а-2855/2022,2022-06-14,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['mosmedik.org'],['http://mosmedik.org']
4714043,2а-379/2022,2022-05-06,1514,Кыштымский городской суд - Челябинская область,blocked,['www.antimigalki.org'],['https://www.antimigalki.org/threads/ksivy-ot-ostapa-udostoverenija-fantiki-sk-mvd-prokuratury-administracii-prezidenta-pressy-pomoschnika-deputata.427/']
4714398,2а-837/2022,2022-08-04,782,Еманжелинский городской суд - Челябинская область,blocked,['emanzhelinsk.pravatech.com'],[]
4714533,2а-836/2022,2022-08-04,782,Еманжелинский городской суд - Челябинская область,blocked,['emanzhelinsk.bezpravrf.com'],[]
4715071,2а-380/2022,2022-05-06,1514,Кыштымский городской суд - Челябинская область,blocked,['money-kard.xyz'],['https://money-kard.xyz/threads/kupit-pasport-kupit-pasport-rf-kupit-zagranpasport.8115']
4718593,2а-2071/2022,2022-05-17,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['shop-diplomix.com'],[]
4718660,2а-2474/2022,2022-06-09,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['zaliv-on.xyz'],['https://zaliv-on.xyz/threads/kupit-pasport-kupit-pasport-rf-kupit-zagranpasport-kupit-svidetelstvo-o-smerti.8198/']
4718726,2а-2546/2022,2022-06-09,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['kopejsk.mydiplomdstores.com'],[]
4718727,2а-3227/2022,2022-08-09,208,Копейский городской суд - Челябинская область,blocked,['azathioprinimure.website'],[]
4718779,2а-3221/2022,2022-08-09,208,Копейский городской суд - Челябинская область,blocked,['vekneo.ru'],[]
4719448,2а-1441/2022,2022-07-26,1250,Озерский городской суд - Челябинская область,blocked,['trudovaya-savejob.ru'],['http://trudovaya-savejob.ru/prodazha-trudovyh-knizhek-so-stazhem.html/']
4724264,2а-1688/2022,2022-06-14,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['diplomt-v-kemerovo.com'],[]
